Time(d),Al(SO4)+,Al(SO4)2-,Al+3,AlO+,AlO2-,AlO2H@,AlOH+2,AlHSiO3+2,AlSiO5-3,Ca(CO3)@,Ca(HCO3)+,Ca(SO4)@,Ca+2,CaOH+,Ca(HSiO3)+,CaSiO3@,Fe(CO3)@,Fe(HCO3)+,Fe(HSO4)+,Fe(SO4)@,Fe+2,FeOH+,Fe(HSO4)+2,Fe(SO4)+,Fe(SO4)2-,Fe+3,Fe2(OH)2+4,Fe3(OH)4+5,FeO+,FeO2-,FeO2H@,FeOH+2,FeHSiO3+2,K(SO4)-,K+,KOH@,Mg(CO3)@,Mg(HCO3)+,Mg+2,MgOH+,MgSO4@,Mg(HSiO3)+,MgSiO3@,Na(CO3)-,Na(HCO3)@,Na(SO4)-,Na+,NaOH@,HSiO3-,Si4O10-4,SiO2@,SiO3-2,CO2@,CO3-2,HCO3-,CH4@,H2@,N2@,O2@,S2O3-2,HSO3-,SO3-2,HSO4-,SO4-2,H2S@,HS-,S-2,OH-,H+,H2O@
18.634,0,0,1.9368e-33,6.0419e-19,2.1204e-05,5.5448e-12,6.9596e-26,3.9004e-32,4.5267e-10,5.3974e-06,1.3811e-10,9.1261e-06,0.0024306,0.0016095,3.7852e-08,2.8206e-05,0,0,0,0,1.584e-32,2.0286e-29,0,0,0,0,0,0,1.1091e-18,8.8174e-09,9.0365e-13,8.9041e-28,0,3.1553e-05,0.089108,0.0019438,3.3865e-13,1.396e-17,2.5761e-10,3.8802e-09,1.1812e-12,8.3205e-15,3.9127e-11,6.3498e-19,3.824e-23,2.4272e-18,9.5699e-15,4.0238e-16,2.5544e-06,9.3178e-19,1.5461e-09,2.155e-06,2.4428e-15,8.8923e-06,1.1307e-08,0,0,0.00061099,5.1366e-07,0,0,0,7.497e-16,0.00012698,0,0,0,0.095247,1.4299e-13,0.99657
20.497,0,0,1.9231e-33,6.0258e-19,2.1269e-05,5.5446e-12,6.9263e-26,3.8814e-32,4.5758e-10,5.3969e-06,1.3774e-10,9.126e-06,0.0024186,0.0016051,3.7747e-08,2.8202e-05,0,0,0,0,1.572e-32,2.0178e-29,0,0,0,0,0,0,1.1061e-18,8.8447e-09,9.0361e-13,8.8616e-28,0,3.1846e-05,0.089416,0.0019556,3.3862e-13,1.3922e-17,2.5632e-10,3.8698e-09,1.1812e-12,8.2974e-15,3.9121e-11,6.2943e-19,3.7787e-23,2.4061e-18,9.4318e-15,3.9762e-16,2.562e-06,9.4611e-19,1.5459e-09,2.1693e-06,2.4426e-15,8.9503e-06,1.1341e-08,0,0,0.00061094,5.1918e-07,0,0,0,7.5204e-16,0.00012781,0,0,0,0.095525,1.4259e-13,0.99656
22.547,0,0,1.9099e-33,6.0103e-19,2.1334e-05,5.5443e-12,6.8942e-26,3.8631e-32,4.6242e-10,5.3965e-06,1.3738e-10,9.126e-06,0.0024071,0.0016009,3.7645e-08,2.8198e-05,0,0,0,0,1.5605e-32,2.0074e-29,0,0,0,0,0,0,1.1033e-18,8.8714e-09,9.0358e-13,8.8204e-28,0,3.2134e-05,0.089717,0.0019672,3.386e-13,1.3885e-17,2.5508e-10,3.8596e-09,1.1812e-12,8.275e-15,3.9115e-11,6.2416e-19,3.7356e-23,2.3861e-18,9.3005e-15,3.931e-16,2.5694e-06,9.6008e-19,1.5457e-09,2.1833e-06,2.4424e-15,9.0071e-06,1.1374e-08,0,0,0.00061089,5.2453e-07,0,0,0,7.5432e-16,0.00012864,0,0,0,0.095796,1.4219e-13,0.99655
24.802,0,0,1.8975e-33,5.9951e-19,2.1396e-05,5.5441e-12,6.8632e-26,3.8455e-32,4.6728e-10,5.3962e-06,1.3702e-10,9.1259e-06,0.0023959,0.0015968,3.7546e-08,2.8194e-05,0,0,0,0,1.5494e-32,1.9973e-29,0,0,0,0,0,0,1.1005e-18,8.8975e-09,9.0354e-13,8.7808e-28,0,3.2417e-05,0.09001,0.0019785,3.3857e-13,1.385e-17,2.5387e-10,3.8497e-09,1.1812e-12,8.2532e-15,3.911e-11,6.1915e-19,3.6946e-23,2.3671e-18,9.1757e-15,3.8879e-16,2.5767e-06,9.7397e-19,1.5454e-09,2.1971e-06,2.4422e-15,9.0629e-06,1.1406e-08,0,0,0.00061085,5.2972e-07,0,0,0,7.5654e-16,0.00012944,0,0,0,0.096061,1.4181e-13,0.99654
28,0,0,1.8779e-33,5.972e-19,2.1492e-05,5.5438e-12,6.8156e-26,3.8183e-32,4.7455e-10,5.3956e-06,1.3649e-10,9.1259e-06,0.0023788,0.0015906,3.7395e-08,2.8188e-05,0,0,0,0,1.5347e-32,1.9849e-29,0,0,0,0,0,0,1.0963e-18,8.9375e-09,9.0349e-13,8.7198e-28,0,3.2854e-05,0.09046,0.0019959,3.3853e-13,1.3795e-17,2.5204e-10,3.8347e-09,1.1811e-12,8.22e-15,3.9101e-11,6.135e-19,3.6443e-23,2.3458e-18,9.0164e-15,3.835e-16,2.5878e-06,9.9544e-19,1.5451e-09,2.2182e-06,2.4419e-15,9.1487e-06,1.1456e-08,0,0,0.00061078,5.3476e-07,0,0,0,7.5996e-16,0.00013068,0,0,0,0.096467,1.4124e-13,0.99652
30,0,0,1.8762e-33,5.97e-19,2.1497e-05,5.5437e-12,6.8102e-26,3.8153e-32,4.7477e-10,5.3954e-06,1.3642e-10,9.1237e-06,0.0023774,0.0015901,3.7383e-08,2.8187e-05,0,0,0,0,1.5292e-32,1.9784e-29,0,0,0,0,0,0,1.0959e-18,8.9406e-09,9.0348e-13,8.7139e-28,0,3.289e-05,0.090497,0.0019973,3.3853e-13,1.378e-17,2.5189e-10,3.8331e-09,1.1808e-12,8.2166e-15,3.9095e-11,6.0921e-19,3.6182e-23,2.33e-18,8.9496e-15,3.8077e-16,2.5887e-06,9.9699e-19,1.545e-09,2.2195e-06,2.4418e-15,9.1558e-06,1.1457e-08,0,0,0.00061075,5.4109e-07,0,0,0,7.6022e-16,0.00013078,0,0,0,0.0965,1.4119e-13,0.99652
32,0,0,1.8691e-33,5.9615e-19,2.1537e-05,5.5436e-12,6.794e-26,3.806e-32,4.7797e-10,5.3953e-06,1.3624e-10,9.1258e-06,0.0023711,0.0015878,3.7326e-08,2.8185e-05,0,0,0,0,1.5228e-32,1.9724e-29,0,0,0,0,0,0,1.0943e-18,8.9559e-09,9.0346e-13,8.6922e-28,0,3.3057e-05,0.090667,0.002004,3.3851e-13,1.377e-17,2.512e-10,3.8278e-09,1.1811e-12,8.2048e-15,3.9097e-11,6.0643e-19,3.5948e-23,2.3189e-18,8.8785e-15,3.7829e-16,2.5929e-06,1.0068e-18,1.5449e-09,2.228e-06,2.4417e-15,9.1884e-06,1.1479e-08,0,0,0.00061074,5.4446e-07,0,0,0,7.6154e-16,0.00013126,0,0,0,0.096654,1.4097e-13,0.99651
34,0,0,1.8624e-33,5.9535e-19,2.1571e-05,5.5435e-12,6.7775e-26,3.7966e-32,4.806e-10,5.3951e-06,1.3606e-10,9.1258e-06,0.0023651,0.0015856,3.7274e-08,2.8183e-05,0,0,0,0,1.5169e-32,1.967e-29,0,0,0,0,0,0,1.0928e-18,8.97e-09,9.0344e-13,8.6712e-28,0,3.3212e-05,0.090824,0.0020101,3.385e-13,1.3751e-17,2.5057e-10,3.8226e-09,1.1811e-12,8.1932e-15,3.9094e-11,6.0376e-19,3.5733e-23,2.3088e-18,8.8137e-15,3.7603e-16,2.5968e-06,1.0135e-18,1.5448e-09,2.2355e-06,2.4416e-15,9.2187e-06,1.1496e-08,0,0,0.00061071,5.4751e-07,0,0,0,7.6274e-16,0.0001317,0,0,0,0.096797,1.4077e-13,0.99651
36,0,0,1.8562e-33,5.946e-19,2.1602e-05,5.5434e-12,6.7622e-26,3.7879e-32,4.831e-10,5.3949e-06,1.3588e-10,9.1258e-06,0.0023596,0.0015836,3.7225e-08,2.8181e-05,0,0,0,0,1.5114e-32,1.962e-29,0,0,0,0,0,0,1.0915e-18,8.9831e-09,9.0342e-13,8.6518e-28,0,3.3357e-05,0.090972,0.0020159,3.3848e-13,1.3734e-17,2.4997e-10,3.8177e-09,1.1811e-12,8.1824e-15,3.9091e-11,6.0133e-19,3.5536e-23,2.2995e-18,8.7543e-15,3.7396e-16,2.6004e-06,1.0209e-18,1.5447e-09,2.2425e-06,2.4415e-15,9.2472e-06,1.1513e-08,0,0,0.00061069,5.5037e-07,0,0,0,7.6386e-16,0.00013211,0,0,0,0.09693,1.4058e-13,0.9965
38,0,0,1.8504e-33,5.939e-19,2.1632e-05,5.5433e-12,6.748e-26,3.7798e-32,4.8553e-10,5.3947e-06,1.3572e-10,9.1257e-06,0.0023545,0.0015817,3.7179e-08,2.8179e-05,0,0,0,0,1.5063e-32,1.9573e-29,0,0,0,0,0,0,1.0902e-18,8.9954e-09,9.034e-13,8.6333e-28,0,3.3493e-05,0.09111,0.0020212,3.3847e-13,1.3717e-17,2.4942e-10,3.8131e-09,1.1811e-12,8.1724e-15,3.9088e-11,5.9909e-19,3.5355e-23,2.291e-18,8.6996e-15,3.7206e-16,2.6039e-06,1.0275e-18,1.5446e-09,2.249e-06,2.4414e-15,9.2736e-06,1.1528e-08,0,0,0.00061067,5.5297e-07,0,0,0,7.6491e-16,0.00013249,0,0,0,0.097054,1.4041e-13,0.9965
40,0,0,1.845e-33,5.9325e-19,2.1659e-05,5.5432e-12,6.7346e-26,3.7722e-32,4.8755e-10,5.3945e-06,1.3557e-10,9.1257e-06,0.0023497,0.0015799,3.7136e-08,2.8177e-05,0,0,0,0,1.5016e-32,1.953e-29,0,0,0,0,0,0,1.089e-18,9.007e-09,9.0339e-13,8.6163e-28,0,3.3622e-05,0.091239,0.0020263,3.3846e-13,1.3702e-17,2.4891e-10,3.8089e-09,1.1811e-12,8.163e-15,3.9086e-11,5.9703e-19,3.5188e-23,2.2832e-18,8.649e-15,3.703e-16,2.6071e-06,1.0342e-18,1.5445e-09,2.2552e-06,2.4414e-15,9.2987e-06,1.1542e-08,0,0,0.00061065,5.554e-07,0,0,0,7.659e-16,0.00013285,0,0,0,0.097172,1.4024e-13,0.9965
42,0,0,1.8399e-33,5.9265e-19,2.1686e-05,5.5431e-12,6.7222e-26,3.7651e-32,4.896e-10,5.3944e-06,1.3542e-10,9.1257e-06,0.0023452,0.0015783,3.7097e-08,2.8176e-05,0,0,0,0,1.4972e-32,1.949e-29,0,0,0,0,0,0,1.0879e-18,9.0178e-09,9.0338e-13,8.6003e-28,0,3.3743e-05,0.091361,0.0020311,3.3845e-13,1.3688e-17,2.4842e-10,3.8057e-09,1.1811e-12,8.1551e-15,3.9084e-11,5.9511e-19,3.5032e-23,2.276e-18,8.6022e-15,3.6866e-16,2.6101e-06,1.0398e-18,1.5444e-09,2.2612e-06,2.4413e-15,9.3237e-06,1.1556e-08,0,0,0.00061063,5.5767e-07,0,0,0,7.6682e-16,0.00013319,0,0,0,0.097282,1.4009e-13,0.99649
44,0,0,1.8352e-33,5.9205e-19,2.171e-05,5.5431e-12,6.7103e-26,3.7584e-32,4.9154e-10,5.3942e-06,1.3529e-10,9.1257e-06,0.002341,0.0015767,3.7058e-08,2.8174e-05,0,0,0,0,1.4931e-32,1.9452e-29,0,0,0,0,0,0,1.0868e-18,9.0282e-09,9.0336e-13,8.5855e-28,0,3.3857e-05,0.091476,0.0020356,3.3844e-13,1.3674e-17,2.4797e-10,3.8011e-09,1.1811e-12,8.1458e-15,3.9081e-11,5.9334e-19,3.4887e-23,2.2692e-18,8.5581e-15,3.6714e-16,2.6129e-06,1.0462e-18,1.5443e-09,2.2666e-06,2.4412e-15,9.3449e-06,1.1568e-08,0,0,0.00061061,5.5979e-07,0,0,0,7.677e-16,0.00013352,0,0,0,0.097386,1.3994e-13,0.99649
46,0,0,1.8306e-33,5.9151e-19,2.1734e-05,5.543e-12,6.6992e-26,3.752e-32,4.9339e-10,5.394e-06,1.3516e-10,9.1257e-06,0.002337,0.0015752,3.7023e-08,2.8173e-05,0,0,0,0,1.4891e-32,1.9417e-29,0,0,0,0,0,0,1.0858e-18,9.0378e-09,9.0335e-13,8.5709e-28,0,3.3966e-05,0.091584,0.0020398,3.3843e-13,1.3661e-17,2.4754e-10,3.7975e-09,1.1811e-12,8.1379e-15,3.9079e-11,5.9167e-19,3.4751e-23,2.2629e-18,8.517e-15,3.6571e-16,2.6156e-06,1.0502e-18,1.5442e-09,2.2717e-06,2.4411e-15,9.3657e-06,1.158e-08,0,0,0.00061059,5.6179e-07,0,0,0,7.6853e-16,0.00013382,0,0,0,0.097484,1.398e-13,0.99648
48,0,0,1.8269e-33,5.9101e-19,2.1756e-05,5.5428e-12,6.6897e-26,3.7466e-32,4.9532e-10,5.3938e-06,1.3505e-10,9.1255e-06,0.0023332,0.0015739,3.699e-08,2.8171e-05,0,0,0,0,1.4857e-32,1.9384e-29,0,0,0,0,0,0,1.0849e-18,9.0473e-09,9.0333e-13,8.5588e-28,0,3.407e-05,0.091688,0.0020439,3.3842e-13,1.3649e-17,2.4716e-10,3.7943e-09,1.1811e-12,8.1307e-15,3.9077e-11,5.9013e-19,3.4624e-23,2.2571e-18,8.4787e-15,3.6437e-16,2.6182e-06,1.0571e-18,1.5441e-09,2.2771e-06,2.441e-15,9.387e-06,1.1592e-08,0,0,0.00061057,5.6366e-07,0,0,0,7.6934e-16,0.00013413,0,0,0,0.097578,1.3968e-13,0.99648
50,0,0,1.8224e-33,5.905e-19,2.1777e-05,5.5428e-12,6.6787e-26,3.7403e-32,4.9684e-10,5.3938e-06,1.3493e-10,9.1256e-06,0.0023296,0.0015725,3.6957e-08,2.817e-05,0,0,0,0,1.482e-32,1.9352e-29,0,0,0,0,0,0,1.0839e-18,9.0558e-09,9.0332e-13,8.5446e-28,0,3.4168e-05,0.091786,0.0020477,3.3841e-13,1.3637e-17,2.4674e-10,3.7909e-09,1.1811e-12,8.1234e-15,3.9075e-11,5.8865e-19,3.4504e-23,2.2515e-18,8.4423e-15,3.6311e-16,2.6206e-06,1.062e-18,1.544e-09,2.2814e-06,2.441e-15,9.405e-06,1.1603e-08,0,0,0.00061056,5.6544e-07,0,0,0,7.7007e-16,0.00013439,0,0,0,0.097667,1.3955e-13,0.99648
52,0,0,1.8185e-33,5.9003e-19,2.1797e-05,5.5428e-12,6.6692e-26,3.7349e-32,4.9844e-10,5.3936e-06,1.3482e-10,9.1256e-06,0.0023262,0.0015712,3.6926e-08,2.8169e-05,0,0,0,0,1.4787e-32,1.9322e-29,0,0,0,0,0,0,1.0831e-18,9.0641e-09,9.0331e-13,8.5322e-28,0,3.4262e-05,0.091879,0.0020514,3.384e-13,1.3626e-17,2.4638e-10,3.7879e-09,1.1811e-12,8.1166e-15,3.9074e-11,5.8728e-19,3.4391e-23,2.2462e-18,8.4081e-15,3.6192e-16,2.6229e-06,1.0669e-18,1.5439e-09,2.2859e-06,2.4409e-15,9.4232e-06,1.1613e-08,0,0,0.00061055,5.671e-07,0,0,0,7.7078e-16,0.00013466,0,0,0,0.097751,1.3943e-13,0.99647
54,0,0,1.8173e-33,5.8958e-19,2.1816e-05,5.5427e-12,6.6601e-26,3.7297e-32,5.0092e-10,5.3935e-06,1.3472e-10,9.1256e-06,0.002323,0.00157,3.6897e-08,2.8167e-05,0,0,0,0,1.4756e-32,1.9294e-29,0,0,0,0,0,0,1.0823e-18,9.0722e-09,9.033e-13,8.521e-28,0,3.4352e-05,0.091968,0.0020549,3.3839e-13,1.3616e-17,2.4603e-10,3.785e-09,1.1811e-12,8.1102e-15,3.9072e-11,5.8597e-19,3.4285e-23,2.2413e-18,8.3758e-15,3.608e-16,2.6251e-06,1.075e-18,1.5439e-09,2.2902e-06,2.4409e-15,9.4407e-06,1.1623e-08,0,0,0.00061053,5.6871e-07,0,0,0,7.7147e-16,0.00013491,0,0,0,0.097832,1.3932e-13,0.99647
56,0,0,1.8096e-33,5.8917e-19,2.1835e-05,5.5426e-12,6.6521e-26,3.7252e-32,5.0073e-10,5.3934e-06,1.3462e-10,9.1255e-06,0.0023199,0.0015689,3.687e-08,2.8166e-05,0,0,0,0,1.4728e-32,1.9267e-29,0,0,0,0,0,0,1.0815e-18,9.0799e-09,9.0329e-13,8.5107e-28,0,3.4438e-05,0.092054,0.0020583,3.3838e-13,1.3606e-17,2.4571e-10,3.7823e-09,1.1811e-12,8.1042e-15,3.907e-11,5.8475e-19,3.4183e-23,2.2367e-18,8.3452e-15,3.5974e-16,2.6273e-06,1.0731e-18,1.5438e-09,2.2946e-06,2.4408e-15,9.4581e-06,1.1632e-08,0,0,0.00061051,5.7023e-07,0,0,0,7.7213e-16,0.00013516,0,0,0,0.09791,1.3922e-13,0.99647
58,0,0,1.8081e-33,5.8875e-19,2.1852e-05,5.542e-12,6.6433e-26,3.7202e-32,5.0285e-10,5.3933e-06,1.3452e-10,9.1256e-06,0.0023169,0.0015678,3.6842e-08,2.8165e-05,0,0,0,0,1.4698e-32,1.9241e-29,0,0,0,0,0,0,1.0807e-18,9.0871e-09,9.0329e-13,8.499e-28,0,3.452e-05,0.092135,0.0020615,3.3836e-13,1.3596e-17,2.4538e-10,3.7796e-09,1.1811e-12,8.0983e-15,3.9069e-11,5.8355e-19,3.4087e-23,2.2322e-18,8.316e-15,3.5873e-16,2.6293e-06,1.0801e-18,1.5437e-09,2.2983e-06,2.4407e-15,9.4734e-06,1.1641e-08,0,0,0.0006105,5.7167e-07,0,0,0,7.7274e-16,0.00013538,0,0,0,0.097983,1.3911e-13,0.99646
60,0,0,1.805e-33,5.8836e-19,2.1869e-05,5.5425e-12,6.6354e-26,3.7157e-32,5.0422e-10,5.3932e-06,1.3443e-10,9.1255e-06,0.0023141,0.0015667,3.6817e-08,2.8164e-05,0,0,0,0,1.4672e-32,1.9217e-29,0,0,0,0,0,0,1.08e-18,9.0942e-09,9.0327e-13,8.4898e-28,0,3.46e-05,0.092213,0.0020646,3.3837e-13,1.3587e-17,2.4507e-10,3.777e-09,1.1811e-12,8.0927e-15,3.9067e-11,5.8246e-19,3.3996e-23,2.228e-18,8.2883e-15,3.5777e-16,2.6312e-06,1.0842e-18,1.5437e-09,2.3021e-06,2.4407e-15,9.4795e-06,1.165e-08,0,0,0.00061049,5.7304e-07,0,0,0,7.7334e-16,0.0001356,0,0,0,0.098054,1.3902e-13,0.99646
62,0,0,1.8019e-33,5.8799e-19,2.1885e-05,5.5424e-12,6.6278e-26,3.7113e-32,5.0551e-10,5.3931e-06,1.3435e-10,9.1255e-06,0.0023113,0.0015657,3.6793e-08,2.8163e-05,0,0,0,0,1.4646e-32,1.9194e-29,0,0,0,0,0,0,1.0793e-18,9.1008e-09,9.0326e-13,8.4796e-28,0,3.4676e-05,0.092288,0.0020676,3.3836e-13,1.3578e-17,2.4478e-10,3.7746e-09,1.1811e-12,8.0873e-15,3.9066e-11,5.8141e-19,3.3909e-23,2.224e-18,8.2619e-15,3.5685e-16,2.6331e-06,1.0881e-18,1.5436e-09,2.3057e-06,2.4406e-15,9.5034e-06,1.1658e-08,0,0,0.00061048,5.7437e-07,0,0,0,7.7391e-16,0.00013582,0,0,0,0.098122,1.3892e-13,0.99646
64,0,0,1.799e-33,5.8763e-19,2.1901e-05,5.5424e-12,6.6205e-26,3.7072e-32,5.0677e-10,5.393e-06,1.3426e-10,9.1255e-06,0.0023087,0.0015648,3.6769e-08,2.8162e-05,0,0,0,0,1.4622e-32,1.9171e-29,0,0,0,0,0,0,1.0787e-18,9.1073e-09,9.0325e-13,8.4704e-28,0,3.4749e-05,0.092361,0.0020704,3.3836e-13,1.357e-17,2.445e-10,3.7723e-09,1.1811e-12,8.0821e-15,3.9064e-11,5.804e-19,3.3826e-23,2.2202e-18,8.2367e-15,3.5598e-16,2.6349e-06,1.0919e-18,1.5436e-09,2.3092e-06,2.4406e-15,9.5176e-06,1.1666e-08,0,0,0.00061047,5.7563e-07,0,0,0,7.7446e-16,0.00013602,0,0,0,0.098188,1.3883e-13,0.99646
66,0,0,1.7961e-33,5.8729e-19,2.1916e-05,5.5422e-12,6.6137e-26,3.7033e-32,5.0792e-10,5.3928e-06,1.3418e-10,9.1255e-06,0.0023062,0.0015638,3.6747e-08,2.8161e-05,0,0,0,0,1.4597e-32,1.9149e-29,0,0,0,0,0,0,1.078e-18,9.1132e-09,9.0323e-13,8.4608e-28,0,3.482e-05,0.09243,0.0020731,3.3834e-13,1.3561e-17,2.4423e-10,3.77e-09,1.1811e-12,8.0772e-15,3.9063e-11,5.7941e-19,3.3746e-23,2.2165e-18,8.2126e-15,3.5514e-16,2.6366e-06,1.0958e-18,1.5435e-09,2.3125e-06,2.4405e-15,9.5305e-06,1.1674e-08,0,0,0.00061045,5.7684e-07,0,0,0,7.7499e-16,0.00013621,0,0,0,0.098251,1.3875e-13,0.99645
68,0,0,1.7935e-33,5.8696e-19,2.193e-05,5.5423e-12,6.6069e-26,3.6994e-32,5.0915e-10,5.3928e-06,1.341e-10,9.1255e-06,0.0023038,0.0015629,3.6725e-08,2.816e-05,0,0,0,0,1.4575e-32,1.9129e-29,0,0,0,0,0,0,1.0774e-18,9.1195e-09,9.0324e-13,8.4529e-28,0,3.4888e-05,0.092497,0.0020758,3.3835e-13,1.3554e-17,2.4397e-10,3.7679e-09,1.1811e-12,8.0724e-15,3.9062e-11,5.7852e-19,3.367e-23,2.2131e-18,8.1896e-15,3.5434e-16,2.6383e-06,1.0991e-18,1.5435e-09,2.3158e-06,2.4405e-15,9.5445e-06,1.1681e-08,0,0,0.00061045,5.7801e-07,0,0,0,7.7551e-16,0.00013641,0,0,0,0.098312,1.3866e-13,0.99645
70,0,0,1.789e-33,5.8664e-19,2.1944e-05,5.5422e-12,6.6005e-26,3.6958e-32,5.0946e-10,5.3927e-06,1.3403e-10,9.1255e-06,0.0023015,0.0015621,3.6704e-08,2.8159e-05,0,0,0,0,1.4554e-32,1.911e-29,0,0,0,0,0,0,1.0769e-18,9.1252e-09,9.0323e-13,8.4446e-28,0,3.4954e-05,0.092561,0.0020783,3.3834e-13,1.3546e-17,2.4372e-10,3.7658e-09,1.1811e-12,8.0678e-15,3.906e-11,5.7763e-19,3.3597e-23,2.2097e-18,8.1675e-15,3.5357e-16,2.6399e-06,1.0993e-18,1.5434e-09,2.319e-06,2.4404e-15,9.5572e-06,1.1689e-08,0,0,0.00061043,5.7905e-07,0,0,0,7.76e-16,0.00013659,0,0,0,0.09837,1.3858e-13,0.99645
72,0,0,1.7884e-33,5.8633e-19,2.1957e-05,5.5422e-12,6.5942e-26,3.6922e-32,5.1157e-10,5.3926e-06,1.3396e-10,9.1255e-06,0.0022993,0.0015613,3.6684e-08,2.8159e-05,0,0,0,0,1.4533e-32,1.9091e-29,0,0,0,0,0,0,1.0763e-18,9.1308e-09,9.0322e-13,8.4367e-28,0,3.5017e-05,0.092624,0.0020808,3.3833e-13,1.3539e-17,2.4348e-10,3.7638e-09,1.181e-12,8.0634e-15,3.9059e-11,5.7678e-19,3.3527e-23,2.2065e-18,8.1462e-15,3.5284e-16,2.6414e-06,1.1066e-18,1.5434e-09,2.322e-06,2.4404e-15,9.5693e-06,1.1695e-08,0,0,0.00061043,5.8018e-07,0,0,0,7.7648e-16,0.00013677,0,0,0,0.098426,1.3851e-13,0.99645
74,0,0,1.786e-33,5.8603e-19,2.197e-05,5.5422e-12,6.5882e-26,3.6888e-32,5.1241e-10,5.3925e-06,1.3389e-10,9.1254e-06,0.0022971,0.0015605,3.6665e-08,2.8158e-05,0,0,0,0,1.4513e-32,1.9072e-29,0,0,0,0,0,0,1.0757e-18,9.1361e-09,9.0321e-13,8.4289e-28,0,3.5079e-05,0.092684,0.0020832,3.3833e-13,1.3532e-17,2.4325e-10,3.7618e-09,1.181e-12,8.0591e-15,3.9058e-11,5.7597e-19,3.346e-23,2.2034e-18,8.1258e-15,3.5213e-16,2.6429e-06,1.109e-18,1.5433e-09,2.3249e-06,2.4403e-15,9.5812e-06,1.1702e-08,0,0,0.00061042,5.8122e-07,0,0,0,7.7694e-16,0.00013694,0,0,0,0.098481,1.3843e-13,0.99645
76,0,0,1.7837e-33,5.8575e-19,2.1983e-05,5.5421e-12,6.5825e-26,3.6855e-32,5.1362e-10,5.3925e-06,1.3382e-10,9.1254e-06,0.0022951,0.0015597,3.6646e-08,2.8157e-05,0,0,0,0,1.4493e-32,1.9055e-29,0,0,0,0,0,0,1.0752e-18,9.1414e-09,9.0321e-13,8.4216e-28,0,3.5138e-05,0.092742,0.0020855,3.3832e-13,1.3525e-17,2.4303e-10,3.76e-09,1.181e-12,8.055e-15,3.9057e-11,5.7519e-19,3.3395e-23,2.2005e-18,8.1062e-15,3.5145e-16,2.6443e-06,1.1121e-18,1.5433e-09,2.3277e-06,2.4403e-15,9.5928e-06,1.1709e-08,0,0,0.00061041,5.8219e-07,0,0,0,7.7738e-16,0.00013711,0,0,0,0.098534,1.3836e-13,0.99644
78,0,0,1.7814e-33,5.8547e-19,2.1995e-05,5.5421e-12,6.5769e-26,3.6823e-32,5.1443e-10,5.3924e-06,1.3376e-10,9.1254e-06,0.002293,0.0015589,3.6628e-08,2.8156e-05,0,0,0,0,1.4475e-32,1.9038e-29,0,0,0,0,0,0,1.0747e-18,9.1465e-09,9.032e-13,8.4144e-28,0,3.5196e-05,0.092798,0.0020877,3.3832e-13,1.3519e-17,2.4281e-10,3.7582e-09,1.181e-12,8.051e-15,3.9056e-11,5.7444e-19,3.3333e-23,2.1976e-18,8.0873e-15,3.508e-16,2.6457e-06,1.1155e-18,1.5432e-09,2.3305e-06,2.4403e-15,9.604e-06,1.1715e-08,0,0,0.0006104,5.8318e-07,0,0,0,7.7782e-16,0.00013727,0,0,0,0.098585,1.3829e-13,0.99644
80,0,0,1.7793e-33,5.852e-19,2.2007e-05,5.542e-12,6.5715e-26,3.6792e-32,5.1539e-10,5.3924e-06,1.337e-10,9.1254e-06,0.0022911,0.0015582,3.661e-08,2.8156e-05,0,0,0,0,1.4457e-32,1.9022e-29,0,0,0,0,0,0,1.0742e-18,9.1514e-09,9.032e-13,8.4075e-28,0,3.5252e-05,0.092853,0.0020899,3.3832e-13,1.3513e-17,2.426e-10,3.7564e-09,1.181e-12,8.0471e-15,3.9055e-11,5.7372e-19,3.3273e-23,2.1949e-18,8.0691e-15,3.5017e-16,2.6471e-06,1.1181e-18,1.5432e-09,2.3332e-06,2.4403e-15,9.6148e-06,1.1721e-08,0,0,0.00061039,5.8411e-07,0,0,0,7.7823e-16,0.00013743,0,0,0,0.098635,1.3822e-13,0.99644
82,0,0,1.7772e-33,5.8494e-19,2.2018e-05,5.542e-12,6.5662e-26,3.6762e-32,5.1632e-10,5.3922e-06,1.3363e-10,9.1254e-06,0.0022892,0.0015575,3.6593e-08,2.8155e-05,0,0,0,0,1.4439e-32,1.9006e-29,0,0,0,0,0,0,1.0737e-18,9.156e-09,9.0318e-13,8.4007e-28,0,3.5306e-05,0.092906,0.002092,3.3831e-13,1.3506e-17,2.424e-10,3.7547e-09,1.181e-12,8.0433e-15,3.9054e-11,5.7302e-19,3.3215e-23,2.1922e-18,8.0515e-15,3.4956e-16,2.6484e-06,1.121e-18,1.5431e-09,2.3357e-06,2.4402e-15,9.6251e-06,1.1727e-08,0,0,0.00061038,5.8501e-07,0,0,0,7.7864e-16,0.00013758,0,0,0,0.098683,1.3816e-13,0.99644
